OBJECTID,ID_POLYGON,ID_COBER,ID_ANCES,INTER_ID,INTER_ANCE,ATRIBUTOS,SUPERF_HA,SUPERF_POR,CODE_ABREV,DESC_COBER,COB_PADRES,LIST_ATRIB,LIST_OBLIG,LIST_OPCIO
6192144,1f8e0caf-6eb6-4e32-872f-f59de535eb6f,104,"600,813",8,"1,2",,1.14601879679,4.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192184,0ec6c787-42bd-4d25-a4dd-2e99e34dbe93,121,"600,813",5,"1,2",,0.39805988588,27.93,SNE,Suelo No Edificado,100,,,
6192185,0ec6c787-42bd-4d25-a4dd-2e99e34dbe93,102,"600,813",7,"1,2",,0.12185506711,8.55,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192186,0ec6c787-42bd-4d25-a4dd-2e99e34dbe93,104,"600,813",8,"1,2",,0.06498936912,4.56,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192187,0ec6c787-42bd-4d25-a4dd-2e99e34dbe93,103,"600,813",9,"1,2",,0.0406183557,2.85,LAA,Lámina de Agua Artificial,100,,,
6192188,0ec6c787-42bd-4d25-a4dd-2e99e34dbe93,111,"600,813",10,"1,2",,0.02437101342,1.71,OCT,Otras Construcciones,100,,,
6192241,ad23c9c3-cc27-45a0-9507-dddfe6e657de,102,"600,813",4,"1,3",,0.52774797983,15.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192242,ad23c9c3-cc27-45a0-9507-dddfe6e657de,104,"600,813",6,"1,3",,0.13193699496,3.75,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192243,ad23c9c3-cc27-45a0-9507-dddfe6e657de,103,"600,813",7,"1,3",,0.08795799664,2.5,LAA,Lámina de Agua Artificial,100,,,
6192268,1a0c0f5d-760e-447e-8b0b-a0243062e199,102,"600,813",6,"1,2",,0.84555743141,15.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192269,1a0c0f5d-760e-447e-8b0b-a0243062e199,121,"600,813",7,"1,2",,0.84555743141,15.0,SNE,Suelo No Edificado,100,,,
6192270,1a0c0f5d-760e-447e-8b0b-a0243062e199,131,"600,813",8,"1,2",,0.50733445885,9.0,ZEV,Zonas de Extracción o Vertido,100,,,
6192296,0105c178-4836-46ec-a784-d5d9817084d9,121,"600,813",4,"1,3",,0.32678222896,13.75,SNE,Suelo No Edificado,100,,,
6192297,0105c178-4836-46ec-a784-d5d9817084d9,102,"600,813",6,"1,3",,0.08912242608,3.75,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192298,0105c178-4836-46ec-a784-d5d9817084d9,104,"600,813",7,"1,3",,0.05941495072,2.5,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192348,08dbafdd-01a9-4a00-8e4e-a7d092cb52f5,300,"600,600",4,"1,2",,2.91791550937,49.0,PST,Pastizal,99,"44,45,46,47",,
6192401,55543dd4-0aa1-43d5-842e-8e9accfe5ff0,912,,1,,,1.54423703108,100.0,NCC,Conducciones y Canales,910,28,100,
6192404,1419498c-4a0e-46f1-ac6f-4c297f7a22d3,813,,1,,,4.12722266304,100.0,UDS,Discontinuo,810,28,100,
6192414,018d23e8-8420-4ae3-aed3-8dadb86dd507,812,,1,,,14.36073831114,100.0,UEN,Ensanche,810,28,100,
6192422,58bd96aa-8cf9-4c75-bdf5-b0a41abd54f0,811,,1,,,34.70275732585,100.0,UCS,Casco,810,28,100,
6192427,1b717273-a26d-4118-a3af-e11c21dd587d,881,,1,,,5.5712947751,100.0,NRV,Red Viaria,880,28,100,
6192437,1741cbb3-84d6-4550-af3e-ffdbe12eff6d,813,,1,,,1.23089133047,100.0,UDS,Discontinuo,810,28,100,
6192443,5048b38f-32f7-42bd-bcf3-296d1641f24e,854,,1,,,1.07530920986,100.0,EDU,Educación,850,28,100,
6192448,4842350a-0583-4d56-9cbe-b61e1dadb4c6,854,,1,,,1.83436994741,100.0,EDU,Educación,850,28,100,
6192451,0c13c90f-b5d6-4786-aa0e-7a306ddae85d,852,,1,,,1.55305617088,100.0,ESN,Sanitario,850,28,100,
6192455,0e75e77e-a2b3-4914-af0d-a4845d395bb0,857,,1,,,1.36887629132,100.0,ECL,Cultural,850,28,100,
6192477,19594ecd-7cfa-4c56-bba9-6b4eb1a1412c,854,,1,,,1.58822917481,100.0,EDU,Educación,850,28,100,
6192487,33363f1d-3705-403a-b084-ce9e9416084d,833,,1,,,9.53559991657,100.0,PMX,Minero Extractivo,830,28,100,
6192488,60bacfa1-a0c4-4e69-99ed-fd2a297b97de,812,,1,,,10.6028868747,100.0,UEN,Ensanche,810,28,100,
6192496,0ba4d9d8-cd99-46d1-88af-9a9af3d13530,812,,1,,,3.71919104706,100.0,UEN,Ensanche,810,28,100,
6192503,25949a71-e40a-4b05-b466-cff987a3fd49,841,,1,,,1.04295252889,100.0,TCO,Comercial y Oficinas,840,28,100,
6192510,0ad694da-5ad5-4208-bf91-d77726473d57,813,,1,,,2.88262049625,100.0,UDS,Discontinuo,810,28,100,
6192517,1812f63e-d321-4ff6-8859-bdb283ebe20d,881,,1,,,1.39989306305,100.0,NRV,Red Viaria,880,28,100,
6192524,0c24703d-ab65-4b11-9a2e-82af47144dfc,813,,1,,,86.67727868825,100.0,UDS,Discontinuo,810,28,100,
6192528,13325c05-8dd3-413d-9918-24075ab47984,812,,1,,,14.69060278634,100.0,UEN,Ensanche,810,28,100,
6192530,0302d134-54f0-4918-831b-d65bd2252e45,858,,1,,,2.09505052303,100.0,EDP,Deportivo,850,28,100,
6192536,18321e33-8fe9-4b70-920c-7ce5dca10763,881,,1,,,3.27163667074,100.0,NRV,Red Viaria,880,28,100,
6192538,1cfe965d-2f01-4575-a662-1ca71f2e38ca,852,,1,,,6.86995736993,100.0,ESN,Sanitario,850,28,100,
6192540,06cc6afe-4764-4c88-874e-83b924994d32,813,,1,,,9.34042252791,100.0,UDS,Discontinuo,810,28,100,
6192544,0967d817-09c7-4cb0-87d0-37582f762a35,851,,1,,,1.21660063029,100.0,EAI,Administrativo Institucional,850,28,100,
6192546,16e375c1-7099-4038-9e95-c037d3bd8e31,812,,1,,,38.52940380066,100.0,UEN,Ensanche,810,28,100,
6192547,1454a896-6213-42ca-9f39-7afaf230be9a,854,,1,,,1.11101889455,100.0,EDU,Educación,850,28,100,
6192548,10c6c690-e9dd-4523-bd18-3fef1ee7cad0,813,,1,,,1.2149405628,100.0,UDS,Discontinuo,810,28,100,
6192550,205f1e9a-9703-4e55-bbf6-89888a0cb055,812,,1,,,26.15746646691,100.0,UEN,Ensanche,810,28,100,
6192560,01231e6d-4cf9-4ce6-8f8f-cb8c6fce5c91,833,,1,,,56.85064223017,100.0,PMX,Minero Extractivo,830,28,100,
6192568,1419498c-4a0e-46f1-ac6f-4c297f7a22d3,101,813,3,1,23,0.61908339946,15.0,EDF,Edificación,100,+20,,
6192576,018d23e8-8420-4ae3-aed3-8dadb86dd507,101,812,2,1,24,10.0525168178,70.0,EDF,Edificación,100,+20,,
6192581,58bd96aa-8cf9-4c75-bdf5-b0a41abd54f0,101,811,2,1,22,31.23248159326,90.0,EDF,Edificación,100,+20,,
6192592,1741cbb3-84d6-4550-af3e-ffdbe12eff6d,101,813,4,1,23,0.22156043948,18.0,EDF,Edificación,100,+20,,
6192597,5048b38f-32f7-42bd-bcf3-296d1641f24e,101,854,3,1,21,0.26882730247,25.0,EDF,Edificación,100,+20,,
6192601,4842350a-0583-4d56-9cbe-b61e1dadb4c6,101,854,2,1,22,1.28405896319,70.0,EDF,Edificación,100,+20,,
6192604,0c13c90f-b5d6-4786-aa0e-7a306ddae85d,101,852,2,1,22,0.77652808544,50.0,EDF,Edificación,100,+20,,
6192607,0e75e77e-a2b3-4914-af0d-a4845d395bb0,101,857,2,1,22,0.54755051653,40.0,EDF,Edificación,100,+20,,
6192626,19594ecd-7cfa-4c56-bba9-6b4eb1a1412c,101,854,2,1,21,0.63529166992,40.0,EDF,Edificación,100,+20,,
6192634,33363f1d-3705-403a-b084-ce9e9416084d,101,833,5,1,25,0.47677999583,5.0,EDF,Edificación,100,+20,,
6192635,60bacfa1-a0c4-4e69-99ed-fd2a297b97de,101,812,2,1,22,5.30144343735,50.0,EDF,Edificación,100,+20,,
6192646,25949a71-e40a-4b05-b466-cff987a3fd49,101,841,2,1,21,1.04295252889,100.0,EDF,Edificación,100,+20,,
6192650,0ad694da-5ad5-4208-bf91-d77726473d57,101,813,3,1,23,0.74948132903,26.0,EDF,Edificación,100,+20,,
6192659,0c24703d-ab65-4b11-9a2e-82af47144dfc,101,813,2,1,23,21.66931967206,25.0,EDF,Edificación,100,+20,,
6192661,13325c05-8dd3-413d-9918-24075ab47984,101,812,2,1,22,4.4071808359,30.0,EDF,Edificación,100,+20,,
6192669,1cfe965d-2f01-4575-a662-1ca71f2e38ca,101,852,2,1,21,3.77847655346,55.0,EDF,Edificación,100,+20,,
6192672,06cc6afe-4764-4c88-874e-83b924994d32,101,813,4,1,23,2.05489295614,22.0,EDF,Edificación,100,+20,,
6192676,0967d817-09c7-4cb0-87d0-37582f762a35,101,851,2,1,21,1.03411053575,85.0,EDF,Edificación,100,+20,,
6192678,16e375c1-7099-4038-9e95-c037d3bd8e31,101,812,2,1,22,28.89705285049,75.0,EDF,Edificación,100,+20,,
6192679,1454a896-6213-42ca-9f39-7afaf230be9a,101,854,2,1,21,0.88881511564,80.0,EDF,Edificación,100,+20,,
6192680,10c6c690-e9dd-4523-bd18-3fef1ee7cad0,101,813,3,1,23,0.26728692382,22.0,EDF,Edificación,100,+20,,
6192682,205f1e9a-9703-4e55-bbf6-89888a0cb055,101,812,2,1,22,23.54171982022,90.0,EDF,Edificación,100,+20,,
6192702,55543dd4-0aa1-43d5-842e-8e9accfe5ff0,111,912,2,1,,1.54423703108,100.0,OCT,Otras Construcciones,100,,,
6192711,1419498c-4a0e-46f1-ac6f-4c297f7a22d3,102,813,2,1,,2.88905586413,70.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192712,1419498c-4a0e-46f1-ac6f-4c297f7a22d3,104,813,4,1,,0.4127222663,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192713,1419498c-4a0e-46f1-ac6f-4c297f7a22d3,103,813,5,1,,0.20636113315,5.0,LAA,Lámina de Agua Artificial,100,,,
6192739,018d23e8-8420-4ae3-aed3-8dadb86dd507,102,812,3,1,,2.15411074667,15.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192740,018d23e8-8420-4ae3-aed3-8dadb86dd507,104,812,4,1,,1.43607383111,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192741,018d23e8-8420-4ae3-aed3-8dadb86dd507,103,812,5,1,,0.71803691556,5.0,LAA,Lámina de Agua Artificial,100,,,
6192758,58bd96aa-8cf9-4c75-bdf5-b0a41abd54f0,104,811,3,1,,3.47027573258,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192769,1b717273-a26d-4118-a3af-e11c21dd587d,104,881,2,1,,3.06421212631,55.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192770,1b717273-a26d-4118-a3af-e11c21dd587d,121,881,3,1,,2.22851791004,40.0,SNE,Suelo No Edificado,100,,,
6192771,1b717273-a26d-4118-a3af-e11c21dd587d,111,881,4,1,,0.27856473876,5.0,OCT,Otras Construcciones,100,,,
6192797,1741cbb3-84d6-4550-af3e-ffdbe12eff6d,121,813,2,1,,0.35695848584,29.0,SNE,Suelo No Edificado,100,,,
6192798,1741cbb3-84d6-4550-af3e-ffdbe12eff6d,102,813,3,1,,0.24617826609,20.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192799,1741cbb3-84d6-4550-af3e-ffdbe12eff6d,104,813,5,1,,0.22156043948,18.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192800,1741cbb3-84d6-4550-af3e-ffdbe12eff6d,111,813,6,1,,0.13539804635,11.0,OCT,Otras Construcciones,100,,,
6192801,1741cbb3-84d6-4550-af3e-ffdbe12eff6d,103,813,7,1,,0.04923565322,4.0,LAA,Lámina de Agua Artificial,100,,,
6192814,5048b38f-32f7-42bd-bcf3-296d1641f24e,102,854,2,1,,0.32259276296,30.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192815,5048b38f-32f7-42bd-bcf3-296d1641f24e,111,854,4,1,,0.26882730247,25.0,OCT,Otras Construcciones,100,,,
6192816,5048b38f-32f7-42bd-bcf3-296d1641f24e,104,854,5,1,,0.21506184197,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192828,4842350a-0583-4d56-9cbe-b61e1dadb4c6,111,854,3,1,,0.55031098422,30.0,OCT,Otras Construcciones,100,,,
6192837,0c13c90f-b5d6-4786-aa0e-7a306ddae85d,102,852,3,1,,0.62122246835,40.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192838,0c13c90f-b5d6-4786-aa0e-7a306ddae85d,104,852,4,1,,0.15530561709,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192848,0e75e77e-a2b3-4914-af0d-a4845d395bb0,111,857,3,1,,0.47910670196,35.0,OCT,Otras Construcciones,100,,,
6192849,0e75e77e-a2b3-4914-af0d-a4845d395bb0,121,857,4,1,,0.34221907283,25.0,SNE,Suelo No Edificado,100,,,
6192908,19594ecd-7cfa-4c56-bba9-6b4eb1a1412c,104,854,3,1,,0.47646875244,30.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192909,19594ecd-7cfa-4c56-bba9-6b4eb1a1412c,111,854,4,1,,0.3970572937,25.0,OCT,Otras Construcciones,100,,,
6192910,19594ecd-7cfa-4c56-bba9-6b4eb1a1412c,102,854,5,1,,0.07941145874,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192939,33363f1d-3705-403a-b084-ce9e9416084d,131,833,2,1,,7.15169993742,75.0,ZEV,Zonas de Extracción o Vertido,100,,,
6192940,33363f1d-3705-403a-b084-ce9e9416084d,104,833,3,1,,0.95355999166,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192941,33363f1d-3705-403a-b084-ce9e9416084d,121,833,4,1,,0.95355999166,10.0,SNE,Suelo No Edificado,100,,,
6192942,60bacfa1-a0c4-4e69-99ed-fd2a297b97de,104,812,3,1,,3.18086606241,30.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192943,60bacfa1-a0c4-4e69-99ed-fd2a297b97de,102,812,4,1,,2.12057737494,20.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192965,0ba4d9d8-cd99-46d1-88af-9a9af3d13530,104,812,2,1,,2.97535283765,80.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6192966,0ba4d9d8-cd99-46d1-88af-9a9af3d13530,102,812,3,1,,0.74383820941,20.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192996,0ad694da-5ad5-4208-bf91-d77726473d57,121,813,2,1,,1.12422199354,39.0,SNE,Suelo No Edificado,100,,,
6192997,0ad694da-5ad5-4208-bf91-d77726473d57,102,813,4,1,,0.43239307444,15.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6192998,0ad694da-5ad5-4208-bf91-d77726473d57,111,813,5,1,,0.2306096397,8.0,OCT,Otras Construcciones,100,,,
6192999,0ad694da-5ad5-4208-bf91-d77726473d57,103,813,6,1,,0.20178343474,7.0,LAA,Lámina de Agua Artificial,100,,,
6193000,0ad694da-5ad5-4208-bf91-d77726473d57,104,813,7,1,,0.14413102481,5.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193018,1812f63e-d321-4ff6-8859-bdb283ebe20d,104,881,2,1,,1.39989306305,100.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193032,0c24703d-ab65-4b11-9a2e-82af47144dfc,121,813,3,1,,19.06900131141,22.0,SNE,Suelo No Edificado,100,,,
6193033,0c24703d-ab65-4b11-9a2e-82af47144dfc,104,813,4,1,,17.33545573765,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193034,0c24703d-ab65-4b11-9a2e-82af47144dfc,102,813,5,1,,14.735137377,17.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6193035,0c24703d-ab65-4b11-9a2e-82af47144dfc,111,813,6,1,,8.66772786882,10.0,OCT,Otras Construcciones,100,,,
6193036,0c24703d-ab65-4b11-9a2e-82af47144dfc,103,813,7,1,,5.20063672129,6.0,LAA,Lámina de Agua Artificial,100,,,
6193043,13325c05-8dd3-413d-9918-24075ab47984,121,812,3,1,,3.67265069658,25.0,SNE,Suelo No Edificado,100,,,
6193044,13325c05-8dd3-413d-9918-24075ab47984,102,812,4,1,,2.93812055727,20.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6193045,13325c05-8dd3-413d-9918-24075ab47984,104,812,5,1,,2.93812055727,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193046,13325c05-8dd3-413d-9918-24075ab47984,111,812,6,1,,0.73453013932,5.0,OCT,Otras Construcciones,100,,,
6193048,0302d134-54f0-4918-831b-d65bd2252e45,102,858,2,1,,1.04752526152,50.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6193049,0302d134-54f0-4918-831b-d65bd2252e45,104,858,3,1,,0.52376263076,25.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193050,0302d134-54f0-4918-831b-d65bd2252e45,111,858,4,1,,0.52376263076,25.0,OCT,Otras Construcciones,100,,,
6193065,18321e33-8fe9-4b70-920c-7ce5dca10763,104,881,2,1,,3.1080548372,95.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193066,18321e33-8fe9-4b70-920c-7ce5dca10763,111,881,3,1,,0.16358183354,5.0,OCT,Otras Construcciones,100,,,
6193069,1cfe965d-2f01-4575-a662-1ca71f2e38ca,111,852,3,1,,1.37399147399,20.0,OCT,Otras Construcciones,100,,,
6193070,1cfe965d-2f01-4575-a662-1ca71f2e38ca,104,852,4,1,,1.03049360549,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193071,1cfe965d-2f01-4575-a662-1ca71f2e38ca,102,852,5,1,,0.68699573699,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6193072,06cc6afe-4764-4c88-874e-83b924994d32,102,813,2,1,,2.33510563198,25.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6193073,06cc6afe-4764-4c88-874e-83b924994d32,121,813,3,1,,2.33510563198,25.0,SNE,Suelo No Edificado,100,,,
6193074,06cc6afe-4764-4c88-874e-83b924994d32,104,813,5,1,,1.68127605502,18.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193075,06cc6afe-4764-4c88-874e-83b924994d32,103,813,6,1,,0.4670211264,5.0,LAA,Lámina de Agua Artificial,100,,,
6193076,06cc6afe-4764-4c88-874e-83b924994d32,111,813,7,1,,0.4670211264,5.0,OCT,Otras Construcciones,100,,,
6193090,0967d817-09c7-4cb0-87d0-37582f762a35,104,851,3,1,,0.12166006303,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193091,0967d817-09c7-4cb0-87d0-37582f762a35,102,851,4,1,,0.06083003151,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6193095,16e375c1-7099-4038-9e95-c037d3bd8e31,104,812,3,1,,5.7794105701,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193096,16e375c1-7099-4038-9e95-c037d3bd8e31,121,812,4,1,,3.85294038007,10.0,SNE,Suelo No Edificado,100,,,
6193097,1454a896-6213-42ca-9f39-7afaf230be9a,104,854,3,1,,0.16665283418,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193098,1454a896-6213-42ca-9f39-7afaf230be9a,102,854,4,1,,0.05555094473,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6193099,10c6c690-e9dd-4523-bd18-3fef1ee7cad0,104,813,2,1,,0.3037351407,25.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193100,10c6c690-e9dd-4523-bd18-3fef1ee7cad0,121,813,4,1,,0.25513751819,21.0,SNE,Suelo No Edificado,100,,,
6193101,10c6c690-e9dd-4523-bd18-3fef1ee7cad0,102,813,5,1,,0.2186893013,18.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6193102,10c6c690-e9dd-4523-bd18-3fef1ee7cad0,111,813,6,1,,0.09719524502,8.0,OCT,Otras Construcciones,100,,,
6193103,10c6c690-e9dd-4523-bd18-3fef1ee7cad0,103,813,7,1,,0.07289643377,6.0,LAA,Lámina de Agua Artificial,100,,,
6193109,205f1e9a-9703-4e55-bbf6-89888a0cb055,104,812,3,1,,2.61574664669,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6193135,01231e6d-4cf9-4ce6-8f8f-cb8c6fce5c91,131,833,2,1,,56.85064223017,100.0,ZEV,Zonas de Extracción o Vertido,100,,,
6289595,0ef25001-a10b-43ed-a47c-d001f5f4662f,812,,1,,,1.60226238042,100.0,UEN,Ensanche,810,28,100,
6289596,0ef25001-a10b-43ed-a47c-d001f5f4662f,101,812,2,1,22,0.80113119021,50.0,EDF,Edificación,100,+20,,
6289597,0ef25001-a10b-43ed-a47c-d001f5f4662f,102,812,3,1,,0.40056559511,25.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6289598,0ef25001-a10b-43ed-a47c-d001f5f4662f,104,812,4,1,,0.40056559511,25.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6289669,1a6c347b-7759-4d57-b2a6-1aefebc1ebd4,813,,1,,,45.10082155297,100.0,UDS,Discontinuo,810,28,100,
6289670,1a6c347b-7759-4d57-b2a6-1aefebc1ebd4,101,813,2,1,23,16.23629575907,36.0,EDF,Edificación,100,+20,,
6289671,1a6c347b-7759-4d57-b2a6-1aefebc1ebd4,102,813,3,1,,9.02016431059,20.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6289672,1a6c347b-7759-4d57-b2a6-1aefebc1ebd4,104,813,4,1,,9.02016431059,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6289673,1a6c347b-7759-4d57-b2a6-1aefebc1ebd4,111,813,5,1,,4.5100821553,10.0,OCT,Otras Construcciones,100,,,
6289674,1a6c347b-7759-4d57-b2a6-1aefebc1ebd4,103,813,6,1,,3.15705750871,7.0,LAA,Lámina de Agua Artificial,100,,,
6289675,1a6c347b-7759-4d57-b2a6-1aefebc1ebd4,121,813,7,1,,3.15705750871,7.0,SNE,Suelo No Edificado,100,,,
6289719,1b9df43c-efaf-4260-b05b-1b779de71980,812,,1,,,3.9115541117,100.0,UEN,Ensanche,810,28,100,
6289720,1b9df43c-efaf-4260-b05b-1b779de71980,101,812,2,1,22,3.12924328936,80.0,EDF,Edificación,100,+20,,
6289721,1b9df43c-efaf-4260-b05b-1b779de71980,104,812,3,1,,0.78231082234,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6289787,0e78a36d-5add-4795-88c6-208995ca7d75,223,,1,,32,26.78976085158,100.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6289901,0f4dcd5e-ba82-4f15-aa28-89b03ec049cc,600,,1,,12,2.17266931389,100.0,,No Predefinida,599,+10,,
6289902,0f4dcd5e-ba82-4f15-aa28-89b03ec049cc,300,600,2,1,,1.73813545111,80.0,PST,Pastizal,99,"44,45,46,47",,
6289903,0f4dcd5e-ba82-4f15-aa28-89b03ec049cc,316,600,3,1,,0.43453386278,20.0,CNF,Coniferas,310,40,,
6289919,1515458d-068c-4b43-934c-00d88dfba308,600,,1,,11,489.65163714407,100.0,,No Predefinida,599,+10,,
6289920,1515458d-068c-4b43-934c-00d88dfba308,300,600,2,1,,269.30840042924,55.0,PST,Pastizal,99,"44,45,46,47",,
6289921,1515458d-068c-4b43-934c-00d88dfba308,316,600,3,1,,171.37807300043,35.0,CNF,Coniferas,310,40,,
6289922,1515458d-068c-4b43-934c-00d88dfba308,320,600,4,1,,48.96516371441,10.0,MTR,Matorral,99,"41,44,45,46",,
6290066,11c71a2c-9801-487e-b118-3eda5864f99d,600,,1,,12,1.00458161539,100.0,,No Predefinida,599,+10,,
6290067,11c71a2c-9801-487e-b118-3eda5864f99d,223,600,2,1,31,0.50229080769,50.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6290068,11c71a2c-9801-487e-b118-3eda5864f99d,300,600,3,1,,0.40183264616,40.0,PST,Pastizal,99,"44,45,46,47",,
6290069,11c71a2c-9801-487e-b118-3eda5864f99d,101,600,4,1,21,0.10045816154,10.0,EDF,Edificación,100,+20,,
6290082,11e50530-338d-4c96-a333-2855e7ce3b69,854,,1,,,2.46489778451,100.0,EDU,Educación,850,28,100,
6290083,11e50530-338d-4c96-a333-2855e7ce3b69,101,854,2,1,21,1.72542844916,70.0,EDF,Edificación,100,+20,,
6290084,11e50530-338d-4c96-a333-2855e7ce3b69,111,854,3,1,,0.36973466768,15.0,OCT,Otras Construcciones,100,,,
6290085,11e50530-338d-4c96-a333-2855e7ce3b69,121,854,4,1,,0.36973466768,15.0,SNE,Suelo No Edificado,100,,,
6290113,18b7d6b2-9c91-4e49-85f9-40cb180c548c,600,,1,,12,3.20640235355,100.0,,No Predefinida,599,+10,,
6290114,18b7d6b2-9c91-4e49-85f9-40cb180c548c,812,600,2,1,,1.60320117677,50.0,UEN,Ensanche,810,28,100,
6290115,18b7d6b2-9c91-4e49-85f9-40cb180c548c,121,"600,812",3,"1,2",,0.64128047071,20.0,SNE,Suelo No Edificado,100,,,
6290116,18b7d6b2-9c91-4e49-85f9-40cb180c548c,101,"600,812",4,"1,2",22,0.48096035303,15.0,EDF,Edificación,100,+20,,
6290117,18b7d6b2-9c91-4e49-85f9-40cb180c548c,104,"600,812",5,"1,2",,0.48096035303,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6290118,18b7d6b2-9c91-4e49-85f9-40cb180c548c,841,600,6,1,,0.96192070606,30.0,TCO,Comercial y Oficinas,840,28,100,
6290119,18b7d6b2-9c91-4e49-85f9-40cb180c548c,104,"600,841",7,"1,6",,0.62524845894,19.5,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6290120,18b7d6b2-9c91-4e49-85f9-40cb180c548c,121,"600,841",8,"1,6",,0.19238414121,6.0,SNE,Suelo No Edificado,100,,,
6290121,18b7d6b2-9c91-4e49-85f9-40cb180c548c,101,"600,841",9,"1,6",25,0.09619207061,3.0,EDF,Edificación,100,+20,,
6290122,18b7d6b2-9c91-4e49-85f9-40cb180c548c,111,"600,841",10,"1,6",,0.0480960353,1.5,OCT,Otras Construcciones,100,,,
6290123,18b7d6b2-9c91-4e49-85f9-40cb180c548c,852,600,11,1,,0.64128047071,20.0,ESN,Sanitario,850,28,100,
6290124,18b7d6b2-9c91-4e49-85f9-40cb180c548c,104,"600,852",12,"1,11",,0.38476828243,12.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
