ID_POLYGON,ID_COBER,CODE_ABREV,DESC_COBER,SUPERF_POR,ATRIBUTOS,SIOSE_CODE,SUPERF_HA,SUP_HA,clip_area_ha
9a35ec81-394f-4122-b5f0-d8df863d4954,600,,No Predefinida,100.0,12,R(40LFNrr_20CHLrr_15PSTpc_15CNFpl_10TCO(35VAP_30EDFea_15SNE_10ZAU_10OCT)),9.02265170413,9.02265170413,9.02265170413216
9a37709b-ea4b-452d-a607-da9e13a86039,600,,No Predefinida,100.0,12,R(80PSTpc_15CHLsc_05LFNsc),14.12705683135,14.12705683135,4.201982560038911
9a90ab5c-d520-41f5-9fdc-cc148feca5d6,333,SDN,Suelo Desnudo,100.0,,SDN,2.75752013305,2.75752013305,2.757520133052887
9a991c83-c922-4595-b71d-847f7735d765,600,,No Predefinida,100.0,12,R(80LFCrr_10CHLrr_10LFNsc),18.4727904063,18.4727904063,18.47279040630271
9aa5e574-b130-4b24-912a-98439478f9a6,600,,No Predefinida,100.0,12,R(80PSTpc_20UDS(60SNE_25EDFem_10ZAU_05VAP)),2.24417238856,2.24417238856,2.244172388562476
9ab47ba9-dbc8-406f-916d-b8a4e069fa32,600,,No Predefinida,100.0,11,A(60PST_30MTR_10CNF),19.78991353799,19.78991353799,19.78991353799031
9ab65cf9-baaf-4bdb-9831-2fc8d28b18b1,600,,No Predefinida,100.0,12,R(70PSTpc_30CHLsc),4.66960267303,4.66960267303,4.66960267303015
9b629764-996a-4675-bdd0-dd8ba26dd9fd,881,NRV,Red Viaria,100.0,,NRV(80VAP_20ZAU),2.78127722413,2.78127722413,2.781277224134911
9b83437c-40d7-4988-925c-f7182fde2110,813,UDS,Discontinuo,100.0,,UDS(35EDFvd_25ZAU_20VAP_15SNE_05LAA),81.9033031292,81.9033031292,25.522357621660255
9b949ff3-5f1c-4dcf-b16b-32da3923c505,300,PST,Pastizal,100.0,,PST,8.31948591249,8.31948591249,8.31948591249472
9b9939a7-ff53-4123-8732-2ce0aaf0b449,600,,No Predefinida,100.0,12,R(35UDS(45SNE_30EDFva_20VAP_05ZAU)_33LFNrr_22LOCsc_10LAA),3.07474834978,3.07474834978,3.074748349778207
9bb652eb-bcf2-4085-bece-b04f08acf564,813,UDS,Discontinuo,100.0,,UDS(30EDFva_20ZAU_20VAP_20SNE_05LAA_05OCT),12.9962737353,12.9962737353,12.996273735300678
9bd652a8-1037-4f69-b1b8-a3f7819d92d2,881,NRV,Red Viaria,100.0,,NRV(70VAP_20OCT_10ZAU),11.57420127318,11.57420127318,4.783875669506322
9c1c5c11-db4f-4b7f-b275-d04eff3fce38,881,NRV,Red Viaria,100.0,,NRV(70SNE_30VAP),8.24894855422,8.24894855422,2.73012879199783
9c53467c-558a-434f-a6fa-6139e58271bd,300,PST,Pastizal,100.0,,PST,14.91519217714,14.91519217714,14.91519217713644
9c5d22f0-20a0-4d6b-a6ce-f1834ccf2253,103,LAA,Lámina de Agua Artificial,100.0,,LAA,0.50228834842,0.50228834842,0.502288348416719
9c82b4d5-1c25-4f6b-9712-6d7ce192daba,600,,No Predefinida,100.0,12,R(60LFNsc_25EDFem_15PSTpc),4.49468040745,4.49468040745,4.494680407451037
9c94a3a9-fadc-4830-bd1d-ac50ec0aa0fd,600,,No Predefinida,100.0,12,R(55UDS(60EDFem_25SNE_10ZAU_05VAP)_45LFNsc),4.65490668961,4.65490668961,4.65490668961175
9cc3913f-e5c5-43d6-993f-629b75df32f3,231,LVI,Viñedo,100.0,31,LVIsc,64.00869364349,64.00869364349,60.69670112606436
9d2dd248-9142-4896-9655-0b5dd81541c3,320,MTR,Matorral,100.0,41,MTRfr,1.05562223773,1.05562223773,0.2635235424761208
9d55384a-928c-464d-b6c1-c33c4f08460e,912,NCC,Conducciones y Canales,100.0,,NCC(OCT),2.05631538097,2.05631538097,2.0563153809659585
9d829b13-d208-451a-8373-1d02002c3f30,600,,No Predefinida,100.0,12,R(45EAI(80EDFea_15VAP_05ZAU)_40EPU(75OCT_25ZAU)_15VAP),2.69436906843,2.69436906843,2.6943690684263912
9db6cf3c-a440-437c-9586-72d18817d497,860,EPU,Parque Urbano,100.0,,EPU(60ZAU_40VAP),1.69277936451,1.69277936451,1.6927793645147817
9e1d67db-bb74-4680-bfca-f7eab463e4a5,600,,No Predefinida,100.0,12,R(95CHLsc_05EDFva),10.63925127516,10.63925127516,10.639251275164048
9ec0b020-990c-4580-94e5-2e732d1aa03f,300,PST,Pastizal,100.0,46,PSTpc,2.03377079434,2.03377079434,2.0337707943385666
9ed5fb61-dd84-4a64-9717-066ea4d6e0f5,813,UDS,Discontinuo,100.0,,UDS(45SNE_35EDFva_10ZAU_10VAP),48.70337475845,48.70337475845,48.70337475844737
9ede05ee-08d5-46f6-a53d-ca2d34cf3743,813,UDS,Discontinuo,100.0,,UDS(50ZAU_30EDFvd_17VAP_03LAA),9.79265389139,9.79265389139,0.8626760869027614
9edf8047-5916-409e-96a8-5b7260876476,854,EDU,Educación,100.0,,EDU(40OCT_20EDFea_15ZAU_15VAP_10SNE),13.16009619206,13.16009619206,13.160096192058633
9f5c8e3e-b174-4188-9c4c-1b639e6a197f,352,ARR,Afloramientos Rocosos y Roquedos,100.0,,ARR,7.5888395127,7.5888395127,6.305152547532267
9f95e877-c43a-45f2-b9a8-9abd771e4218,854,EDU,Educación,100.0,,EDU(70OCT_25EDFea_05ZAU),1.32614016462,1.32614016462,1.326140164616331
9fed44d6-0071-46ac-ad87-9751e2f6c814,813,UDS,Discontinuo,100.0,,UDS(45EDFva_45SNE_10VAP),31.49112278884,31.49112278884,31.49112278884476
a02a7329-4251-47e9-9855-ae858a01cd04,881,NRV,Red Viaria,100.0,,NRV(VAP),12.54581530783,12.54581530783,10.039780607096233
a049c992-b020-44af-aa77-58ec7b1709ba,833,PMX,Minero Extractivo,100.0,,PMX(70ZEV_30SNE),7.40804231025,7.40804231025,7.408042310254558
a08ec198-09ed-4c5c-a041-1b47e9cae60f,600,,No Predefinida,100.0,12,R(70EPU(60ZAU_30OCT_10EDFea)_30EDU(70OCT_30EDFea)),3.8302732618,3.8302732618,3.83027326180201
